fid	Experimental mass	rt	Platform	Mode	_quant_LD2169	_quant_LD2170	_quant_LD2171	_quant_LD2243	_quant_LD2244	_quant_LD2245	_quant_LD2162	_quant_LD2163	_quant_LD2164	_quant_LD2213	_quant_LD2214	_quant_LD2215	_quant_LD2166	_quant_LD2157	_quant_LD2158	_quant_LD2223	_quant_LD2224	_quant_LD2225
N301	844.56813	17.837	C18	NEG	0.8011795511	-0.6742594068000001	1.2261589048	-0.584122213	0.7593937501	-1.3694831673	0.947094207	-2.1226760191	-0.0691728401	-1.1890344873	0.8490152571	-0.1772527938	-0.6887918219	0.3895155263	-0.0797346484	-1.0403496239	1.0855168587	1.2627435598
N302	868.55413	13.413	C18	NEG	-0.0712330688	-1.1104730462	1.2659848213	-2.3685855825	0.6811923932	-1.1311090071	0.0546578957	-1.8915624636	0.1682754512	-0.7390807864000001	0.8867633821	0.6357098027	0.1134585755	1.0187232521	0.533589439	-0.5084565623	0.450387348	0.3928285476
N303	712.40343	10.697	C18	NEG	-0.1626270703	-1.1870946693	0.7476016112	-1.8646367114	0.5021426290000001	-1.9889902179	1.1072050728	-0.7660833078	0.2923429212	-0.6016026268	1.4176780369	-0.0040521151	0.0137987221	0.9725141412	-0.0787663481	-1.538269578	0.4808574349	0.7048040983
N305	798.53032	17.335	C18	NEG	1.603855994	-1.3744174055	1.3080212767	-1.2986241557	0.5486997811000001	-1.1684327102	-0.9939371961	-0.2229119474	0.454045071	-1.1328875422	0.7948108851	-0.3979499846	1.5092854066	0.6456359476	0.8304650833	-0.5116177342	-1.1140381375	0.5199973681
N307	775.59575	18.135	C18	NEG	-0.2494806508	0.9327256172	-0.8661323148000001	1.7327805199	-1.6229110315000002	0.0917311263	0.556245352	0.2200050851	-0.4620581964	0.2673123658	2.4542449993	-0.9448014274	-0.1500261131	0.3983980689	-1.3339095547	0.1849554206	-1.0452166889	-0.1638625775
N308	940.54887	19.762	C18	NEG	2.0380298445	-1.1427287716	0.0472812977	-0.8511889863000001	-0.5612875893	-0.3049014242	0.8317517879	-0.5151283819	-0.1175560181	-1.1229277034	0.6654243753	-1.543423087	1.4069844371	0.2119564437	0.938796816	-1.4375799306	0.78588527	0.1554832384
N310	844.52746	18.337	C18	NEG	0.8495199817	-1.2692259975	0.2628046516	0.7899797746	1.1588159152	0.3734652093	-0.6578285825	-0.9430600464	-1.8467231247	-1.6480193948	0.4093861339	-0.0539306185	0.0356546108	-0.5446323871000001	0.032865575	1.4875068296	1.8159157591	-0.2524942895
N311	588.32981	11.634	C18	NEG	-0.1330655061	-3.4537148804	0.3466326565	-0.2034788056	0.2618084288	-0.2828058912	0.4799920071	-0.4897878151	0.8392921231	0.9476479813	0.7210176174	0.91658502	0.3974860468	0.6042453974	0.5840041684	-1.110120975	-0.4620436278	0.0363060542
N312	796.51085	15.14	C18	NEG	-1.3899341104	-0.1303381537	0.2122022584	0.8083102135	0.4483836086	-0.6012031926	-0.0854282246	-3.0812938973	-0.5981214821	0.8187524242	0.2595606939	1.1767761045	-0.2304718814	0.9879193222	0.6980205476	0.1237316426	0.5355015270000001	-0.0827055541
N313	754.5008	15.95	C18	NEG	-0.8683898508000001	0.0956388018	0.2830189363	0.5479872326	1.1273619419	-0.8179964160000001	-0.8976614309000001	-2.2558581775	0.5569255888	1.0524920769	0.4742609108	0.6388619217	-1.4852736392	0.7656768306	0.8474606744000001	-0.5532249471	1.2903016304	-0.7059432830000001
N314	738.41887	11.049	C18	NEG	-0.1468677555	-1.1765543197	0.9065121925	-1.8245243554	0.9728219847	-1.961051495	0.8766097434000001	-0.8399369758	0.2559128913	-0.8146723237	1.1532731132	0.0746045031	0.003989313	0.9907181268	-0.1897753636	-1.5231834657	0.3743733901	0.8512595009
N315	834.47594	12.568	C18	NEG	-0.9087788318	-0.5862008913	1.0052355068	-1.4392481669	0.4991434679	-1.3687462247	-0.7826752199	-1.7965553263	1.0493917178	0.497307666	1.4505124913	0.9692010083	-0.8986577888	0.5468230766000001	0.115023896	-0.125741813	0.3671021677	0.6949205601
N316	656.37704	11.497	C18	NEG	0.1911463439	-1.0582286762	1.0520911301	-1.5983672546	0.0077789832	-1.8062230525	1.1878072658	-1.8619643592	0.2299042787	-0.2898348084	1.6356938512	-0.2789392945	-0.1773645106	0.6144713928000001	0.0072647806	-0.5453532878	0.4744023311	1.1574862102
N317	622.33557	11.925	C18	NEG	0.2711317589	-2.9282874609	0.8937731027	-0.4217407723	0.4761132201	-0.5319398242	0.7802006352	-1.5552095278	0.0899504653	-0.2391404642	1.4084974644	-0.3735992198	-0.2117893282	0.4202267376	-0.2767317957	0.1413385273	0.700640809	1.3565656727
N318	597.30343	10.076	C18	NEG	-0.5956695434	-0.0856113783	-0.683407043	0.7765219457	-0.025899778	2.2033977444	-1.7221904328000002	0.4274179205	-1.5829088401	0.2224672137	-1.241100475	0.7500606687	-0.1010350522	0.012532149	0.3715155098	1.8626260525	-0.5336142141	-0.0551024476
N319	498.26223	9.226	C18	NEG	-0.7667630009	1.1009892288	-1.3016309935	1.2798102005	-0.0260145228	1.6843649578000002	-1.4669060133	0.6340798628000001	0.2866363655	0.6919881039	-1.5488519625	0.5471236641	-0.5532738214	-0.4180195524	-0.5103910582	1.6344493148	-0.6517333512	-0.6158574219
N320	571.28806	9.705	C18	NEG	-0.5977128874000001	-0.0392994776	-1.4725187236	0.1966616939	-1.6521679417	1.8494519404	-1.0180564665	0.6227913007	-1.1342403426	-0.0415952719	-1.0096993632	0.4639958117	0.8502257402000001	1.1888637044	0.8983943811	1.4869034346	-0.3561921972	-0.2358053353
N322	808.47564	14.697	C18	NEG	-1.0575655314	0.2765819673	-0.4132160891	0.2882350119	-0.1213189611	-0.275240777	1.1193698772	-0.7011350083	0.816751667	0.8096487492000001	0.3757254015	2.4517023716	-0.7697969147	0.2855345005	0.4547991591	-2.0062493348	-0.3822474747	-0.5894621464
N323	564.33066	11.14	C18	NEG	0.0114827023	-3.3474640898	0.7107780776	-0.6856915171	0.2447043017	-0.5413276965	0.8208940495	-0.9683629991	0.2453130507	-0.0123645704	0.8699487308	0.0720354625	0.2047442155	0.7124555516000001	1.4025050239	-0.4516994534	0.185642586	0.5264065743
N325	397.22621	9.31	C18	NEG	1.2772752672	-0.2724031411	-1.2877801952	-1.3161200502	0.8193530293	1.3188868534	1.1508462476	2.0490009756	-0.8283675065	-0.0877403367	-0.2078597702	0.623268766	0.2172928787	-1.221723237	-1.1155601844	0.0633841664	-0.1677853131	-1.0139684498
N326	877.50592	14.574	C18	NEG	-0.0300422611	-0.8122379255000001	0.3505025688	-2.3867320592	0.4480112945	-1.3653937305	-0.9951569162	-1.2222799087	1.3154120131	0.792069711	0.2466149377	1.1126475597	0.470953781	1.146230814	0.5307119866000001	-0.9334272833	-0.0181752057	-0.395374585
N327	255.23258	12.149	C18	NEG	-0.8957997033	0.8751427131	-1.0978765945	1.9196802894	-0.1680033592	1.5740987683	-1.5057654372	0.7526411854	0.1498853456	0.5805275663	-1.3357558234	-0.7979992014	-0.3658776209	-0.2990116814	0.0465956608	1.4928436584	0.0563199969	-0.9816457627
N328	892.46338	17.062	C18	NEG	0.6545295221	0.8370454449	-1.6047206759	0.8631080535000001	-0.8435573784	0.9524264219	-0.1134495535	1.4023026524	0.1703210396	0.8244000681	-1.652798586	-0.0248438554	1.0232883341	-0.3294901464	0.8026215611	0.0479055353	-1.2025983682	-1.806490069
N329	682.35633	10.357	C18	NEG	-0.7751581776	-0.5738089143	0.6152696715	-1.8824350968	0.3055942634	-1.4532137618	0.0960006499	-1.2705224183	1.6142221158	0.4105688495	1.4518227408	1.191670938	0.2368007283	0.4743047285	0.0343381477	-0.9772328252	-1.0313394473	-0.0179239316
N330	815.50356	17.785	C18	NEG	0.3497298787	-0.3840414069	0.2192016286	-0.2752441477	-0.5045514089	-0.4963443767	-0.0428930231	0.6873607438	0.4055748563	0.5312163651	1.0851160994	-1.723254891	-1.0377022638	-0.9865337862	-1.3392683364	-0.4763654326	2.0796831043	1.9083163971
N331	788.54401	18.114	C18	NEG	0.0522046606	-1.5128500639	-0.1084871881	0.7137129364	0.76734943	0.43798931	-1.3408142369	0.2232641955	-1.3561675807	-0.8411368009	-0.9668134546	1.7270971297000002	0.5904033160000001	0.2521727262	1.7088649184	0.9142793952	0.1215891301	-1.382657823
N332	516.33167	10.337	C18	NEG	-0.7477394115	1.2147120534	-0.574278806	1.0997143266	-0.6081953401	1.6164827437	-1.270166225	0.2573325687	0.4348728338	1.3785972174	-0.4331130872	0.3646711216	-1.0233546642	-1.0985975853	-0.9725641864	1.771071933	-0.5963274564000001	-0.8131180361
N334	877.5226	16.781	C18	NEG	-0.1361737824	0.8318870738	-0.8348767703000001	1.0524550529	-2.2831011178	0.4545788385	0.7258450727	1.2471404373	-0.3993331398	0.7879082528	1.7046374872	-1.3649447534	0.1914636049	0.0050796399	-1.3231211714	0.1393110699	-0.7920995009	-0.0066562937
N335	590.34549	12.325	C18	NEG	-0.302307309	0.5502616161	-0.4069900751	-0.2802661023	0.4585795997	0.2862637002	0.6277459031	-0.8349091	1.6447872505	1.0246099563	1.3776956519	0.6672656307	-0.2330726971	0.4243618692	0.1765001005	-2.4645412256	-0.5839123782	-1.5818107749
N337	920.56132	18.598	C18	NEG	1.5579423182	0.2788933168	-2.0753467683	0.2140192968	0.3523687763	0.3143043183	-0.3363237514	1.6308413315	-0.3797291403	2.0337197062	-0.7597036627	-0.518907541	0.2379472869	-1.0516906033	0.1328462615	-0.0885371032	-0.2048422555	-1.3378017869
N339	578.30891	11.109	C18	NEG	-0.2509660123	-0.6780569347000001	1.0683436396	-0.9147295011	0.0675031229	-1.5510202378	0.969066469	-2.2904096951	0.4315789347	0.2071185427	1.9058939515	0.3570059202	-0.4513417275	0.7500507536000001	0.1463494513	-0.9869065787	-0.2113533779	0.7538163449
N340	694.42888	12.93	C18	NEG	-0.1146394907	-3.2155039819	1.4928616139	0.0264626797	0.0301062005	0.0678163694	0.5258255061	-0.5361356928000001	-0.424939198	-0.8769361619	1.4726443983	-0.1467418789	-0.4754171305	0.6366207808000001	-0.1414926424	0.8008928271	0.3165957253	0.561980076
N341	748.48965	16.53	C18	NEG	-0.8990064004	0.3428225612	-1.815611958	0.5869863864	0.1493432794	0.9359775864	-0.6898722112	1.3236551026	0.1921868603	1.0068514121	-1.9017150283	0.6933096697000001	0.7886178205000001	0.0082114675	0.955836956	-0.0589689627	-1.6186245414	-1.080683213
N342	620.35584	11.206	C18	NEG	-0.6448013042	-0.7239733565	1.4554148952	-1.2917650306	0.5206547958000001	-1.4887245922	0.8865704612	-1.8893596285	0.6085695532000001	-0.2512320413	1.4348656974	0.4092377198	-0.1307538028	0.440568979	-0.067186592	-1.3817388715	0.3754935318	1.0141862296
N343	744.55424	19.545	C18	NEG	1.8916524546	0.0315491628	-1.1447880786	1.0769608008	-0.2660187672	1.276884231	0.7175766520000001	1.0395277228	-1.5242367434	0.1534118991	-0.5904484413000001	-1.9925313698	0.136329134	-0.4044926317	0.1974980074	0.620644194	-1.1745057083	-0.0450125183
N344	907.53043	15.646	C18	NEG	-0.1713625521	0.5873310641	-1.6275256766	0.9862153053	-0.0666245356	1.1369861291	-1.7582589209	1.3334041532	-0.6443540912	0.6835689009	-1.6348104129	0.1136010966	0.2519039499	-0.4552151344	0.4246450914	0.7024776526000001	-0.6224998825	-2.5018182265
N347	820.51139	15.431	C18	NEG	-0.6994265546	-1.4729524725	-1.3032868977	-1.2343205828	0.2121244458	-0.3088036	-0.1750404429	-1.1538673966	1.4619883733	0.5471325060000001	0.4104604565	1.4430883926	0.7833554051	1.4058821158	0.8517005193	-0.9005938016	-0.6199523231	-0.8475084988
N349	666.60352	19.872	C18	NEG	0.3322676831	0.1371072935	-0.5125799659	2.2411563801	-0.4729093425	0.9804151877	-1.9786113822	0.4499709965	-0.480678166	0.5130042789	-0.7597148515000001	0.336137654	-1.3924001848	-0.6450142201	-0.4715500404	0.7141422561	1.6231508973	-0.6138944736
N351	818.55368	16.173	C18	NEG	0.5215828834	-2.5331366875	1.2273324843	-0.4288171449	0.4828820107	-0.7762831766	1.1548944257	-1.4404535336	-0.5233256332	-1.0188640722	1.1303296067	0.2190725094	-0.4804469267	0.597796663	0.1124026798	-0.2714462374	1.087579176	0.9389009732
N352	1565.15893	19.741	C18	NEG	1.2657315835	-0.7196266556	-1.2840764307	-2.0434873372	0.1537041871	0.371278726	-0.2343748606	1.2093434048	-0.9174631596	-0.0594301532	0.5980597803000001	-0.6049033083	0.5371287566	-0.138859019	0.1583930662	-1.2918204302	1.8905309713	1.1098708787
N353	636.35095	10.75	C18	NEG	-0.8313419312	-0.7053704556	1.0526531657	-1.4241065844	0.9378835096	-1.3617423227	0.7928136425000001	-1.5087828032	0.6697375403	-0.657038518	1.8019272941	0.4594517683	0.2239768277	0.8150770449	-0.0651805914	-1.4032015399	-0.1891280382	0.6870015359
N355	737.53694	16.784	C18	NEG	-0.0039747298	0.4377190904	-0.7255616840000001	0.7995847964	-2.8053998935	0.1398424382	1.2107103748	0.7174380962	-0.3810528774	0.3174958567	1.8092441552	-1.0377307786	0.5902834488	0.1257728508	-1.0591486051	-0.0233482801	-0.6403780593	0.5285038003
N356	980.66992	10.651	C18	NEG	-0.8456750190000001	1.0840794472	-2.2469461554	1.1351703726	-0.4382936546	1.2736571542	-1.2666163819	0.6155646195000001	0.2215791767	0.9925306091	-0.9783825657	-0.0893493663	0.2238842968	-0.2903244637	0.0228894333	1.640909587	0.0165195852	-1.071196675
N357	379.1558	9.111	C18	NEG	1.83846104	0.5471543589	-0.9129262003	-0.9523578088	-0.0353389337	0.596484456	-0.133777428	2.0332870351	-0.4602270299	-0.1464716354	-1.7461124443	-0.9574564741	-0.3682145455	-1.0988652646	-0.2823319178	0.8237444042000001	1.3286778816	-0.0737294933
N359	648.35077	11.254	C18	NEG	0.1785525059	-0.605650593	2.2052206233	-0.8814535131000001	0.9893281933	-0.9788655382	-0.1007879759	-1.6063238499	0.0433672723	-0.2395869455	0.8970588836000001	-0.3157094265	-1.2809994226	-0.1012809146	-0.9407088166	-0.0823518724	0.458394164	1.7561466331000002
N362	758.49705	15.572	C18	NEG	0.182898367	-2.7553317812	0.3071976682	-0.3064822821	0.7744336620000001	-0.3098877109	-0.7499561987000001	-1.4593462616	1.5308795997	0.9680663849	0.4483778939	1.1063828362	0.1319056279	0.2052043782	0.124897279	-1.1899558674	0.7306847297	0.2600316752
N364	770.4965	15.415	C18	NEG	-1.2220359605	-0.1798036933	0.3045753241	-0.7724052408000001	0.7065028719	-1.1640340157	-0.6376423722	-2.1931922404	1.3970281768	0.0796483987	1.1692513158	1.2450216758	0.2322795675	0.8696469440000001	0.5702399823000001	-1.1597849707	0.6231746278	-0.0482740845
N365	816.52936	18.378	C18	NEG	1.1348566101	-0.0700157303	-1.8680109451	0.1172983215	-0.8976528369000001	-0.2208369256	0.4919739401	1.2712797481	-0.0334332422	0.8855278341	-0.3695611465	-0.6245147993	1.2331947884	0.3185599352	1.2853762896	-0.042430792	-0.1893682602	-2.4222427891
N366	680.41327	12.499	C18	NEG	0.5434478867	-2.9597097123	1.6467349999	-0.3969165497	0.2603761044	-0.3926523532	0.6729391437000001	-0.6219836203	-0.0728893245	-0.4811077356	1.34117747	-0.3107624096	-0.6233670508	0.0773993687	-0.6345902320000001	-0.0660330935	0.8605831493	1.1573539586
N368	719.53347	15.642	C18	NEG	-1.82715885	0.0159500319	-1.46704447	1.7811360479	-1.7976147208	-0.2247466343	0.4831103637	0.9045904618	-0.5996618397	1.041821988	1.1636751508	-0.3072539561	0.2853050377	0.1823641443	-0.4816151877	1.1295582825	-0.6139866487	0.3315707986
N369	820.56872	16.687	C18	NEG	-0.4347884346	-0.42318439	1.1122310432	-0.1919405027	0.484371973	-0.9497561747	1.1095253061	-1.8304730949	-0.1278564927	-1.0836524868	1.5690639808	-0.4056613343	-1.2539932857	0.1740110192	-0.9448008131	0.1425240031	1.2055501092	1.4256451849
N371	856.50878	17.374	C18	NEG	0.6488181182	0.7113362111	-1.8393215009	0.6516431154	-0.4604914791	0.9033800996	-0.2953562866	1.3286941439	0.0405035351	0.7538778413	-1.7057752792	-0.1126908492	1.3581235393	0.0760339145	0.8619821346000001	-0.0570147392	-1.1195525271	-1.7441899917
N373	973.62615	10.665	C18	NEG	-0.9032940098	1.0356595999	-1.9111772718	1.4403956334	-0.3809504912	1.4117012133	-1.5017549127	1.0123254026	0.1719106217	0.4609999763	-0.8924262302	0.2785275816	0.2388399708	0.1367103566	0.1161313857	1.3028383327	-0.8850468743000001	-1.1313902846
N374	868.52878	18.046	C18	NEG	0.7493834185	-1.1705773382	-1.1798750109	-0.4660858394	1.2295741143	-0.4388346899	-0.2814466069	0.6237246304	-0.1282172053	-0.8655740169	-0.2971576388	1.4315411404	1.0752572903	0.289137384	1.792358762	-0.8900656598000001	0.4989989826	-1.9721417165
N375	660.387	12.358	C18	NEG	-0.9364781245	0.790346206	0.8413211518	0.0810123978	-0.0777013403	0.090184231	-0.1089365663	-0.8052594484000001	2.199841989	1.038290552	1.0835032001	1.160460032	-0.7300016943000001	-0.0269884826	-0.1787919476	-1.9295146964	-1.380055425	-0.3208858284
N377	750.52764	18.202	C18	NEG	0.7493412877000001	-0.8325135352	-0.2657895531	0.6655042041	-1.7762805652	0.4481023067	0.1104616183	-0.2861592775	-0.8104892425	-0.9030918314	1.5173851148000002	0.3700845236	-0.3230826737	-1.2991780048	-0.7466920441	2.461413812	0.5973593507	0.3236245094
N378	385.19038	12.147	C18	NEG	0.4654027813	0.6930841492	-0.8284989853	1.586758687	-0.0146748177	1.736249925	-1.0993264283	1.1164282957	-0.4594394294	0.5254179615	-1.9672093686	-1.5493302597	-0.0141707405	-0.557021874	0.0815252376	0.9469940225	0.1371254496	-0.799314606
N379	792.52853	18.784	C18	NEG	1.8662079259	-1.3347379642	0.6901218489000001	-0.1458598767	0.3408814684	-0.868785008	0.6164702052000001	0.8070292474	-0.6702603433000001	-0.3353777369	0.2543008129	0.1391976748	0.2847075389	-0.1816466196	0.8435038486	-2.9331882684	0.1346584057	0.4927768403
N380	604.46054	14.529	C18	NEG	-1.0719355589	0.7076741795	-1.0813822824	0.7352082059	-0.7300066579000001	0.7633520897	0.8612434938	1.8535194021	0.1245056064	-0.4924885751	-0.8503342587	-0.0518706297	1.3884140817	0.3065834702	0.1875880684	0.7292037971	-1.8701559907	-1.5091184413
N382	606.34007	10.926	C18	NEG	-0.6499256929	-2.9342768136	1.5833472717	0.0165901979	0.5677192602000001	-0.0852961558	-0.2466296805	-1.2411412735	0.9479585443	0.3866592873	1.0898388377	1.0612853121	-0.4229486449	0.00875369	-0.1877791382	-0.5586560368	-0.1261201425	0.7906211776000001
N383	903.55392	16.12	C18	NEG	-1.1418229621	0.6850544209	-0.3814536512	0.8790769686000001	1.3285755972	0.5050999245	-1.8042590981	-0.7099318462	0.6709863695	-0.6830023994000001	0.8595555023	0.6358736316	-1.5933103232	-0.6869069947	-0.7078714907	0.2584539062	1.4516917276	1.119245138
N385	876.5584	14.164	C18	NEG	-1.0182228116	-0.4800246815	0.7358622135	-0.5237293635	-0.2792898087	-1.8097479723	1.454413709	-2.3277625417	0.8934032913000001	0.2606586525	1.2775145167	0.5853553863000001	-0.2429354175	0.6967267195	0.0398446559	-0.6671800899	0.4797854326	0.4453034281
N387	1094.73876	10.972	C18	NEG	-0.8497837332	0.9678048804	-1.8791822782	1.2850962536	0.3951327672	1.4483786777	-1.4316727277	0.6702558562	0.1375108723	0.726965115	-1.3409736544	0.1263873449	-0.5488965825000001	-0.0688029268	-0.7398462499	1.6096376077	0.2310851895	-0.7390964118000001
N388	754.46514	14.485	C18	NEG	-0.2456255482	0.1743747758	-0.4295686409	-0.8189094846	0.0920085615	-0.3887805156	-0.6526221195	-0.1071217961	1.7308143278	1.8198590149	-0.1609067301	1.267902376	0.7064604611	-0.0738939975	0.4911651924	-1.3498968619	-1.0760929247	-2.1546881763
N389	596.35612	12.205	C18	NEG	0.2354372568	-3.0925438864	1.2278567933	-0.1598530027	0.9307691153	-0.4054715509	0.2158175633	-1.5859383919	0.2172618721	-0.0701890625	1.126942064	0.0887419125	-0.345735283	0.3200894471	-0.1043681167	-0.2773891427	0.5180330561000001	1.1605393564
N391	624.35076	10.471	C18	NEG	-0.77355914	-0.8794014198000001	1.2132982767	-1.38210527	1.0232939373	-1.6474754079	0.4454412559	-0.7470398881	0.3913764186	-0.9850206751	1.7351793403	0.2537770984	-0.7286058649	0.5860860812	-0.4532175687	-1.1795571738	0.3878287245	1.1132599676
N392	622.37141	12.223	C18	NEG	-0.0407269401	-0.9662587233	1.1777146682	-1.3380916623	0.4460155984	-1.4912594371	1.0932420393	-1.7098297674	-0.0694250704	-0.4430079349	1.5083974275	-0.2681259873	-0.5166139035	0.6663873033000001	-0.0873786413	-1.1732470989	0.8843544621	1.3615949443
N393	799.54802	17.788	C18	NEG	0.2128052524	1.045523508	-0.3935369461	0.7109859983	-0.6052779721	0.4727850304	0.82167402	0.3619383889	-0.296359023	0.0379270694	1.2066273045	-2.3460878459	-0.4240121118	-0.5529209887000001	-2.3018151899	0.2416091851	0.5306158808	1.2775184396
N396	630.37655	12.918	C18	NEG	0.2635867464	-0.5967704638	0.3017820448	-0.4922044125	0.5834459189	-1.5045130316000002	0.6216811254	-2.5115343855	0.2064060528	-0.2791611543	0.7009915568	0.1219777994	0.3300927635	1.1678175746	0.6965912831000001	-1.8357594382	0.9082508417	0.7205487146
N397	530.30211	10.672	C18	NEG	0.5671496708	0.1941954001	-1.9595880093	0.9688282379	-1.8424357041	0.9013153022	-0.2789923808	1.2468053497	-0.5397778055	-0.1831674132	-1.101817468	-1.0843498953	1.4653301556	0.8402817067	0.6011613843	0.9162174082	-0.3331748885	-0.3779810508
N398	582.37679	12.474	C18	NEG	-0.519553196	-0.9699295544	-1.3713698996	1.7667299352	0.1671877172	1.3013043712	-1.4851893052	1.1883589412	-0.2070552055	0.7742260944	-0.5882413796	0.4068444002	-0.3550458231	0.6249876676	0.1105905222	1.4540347927	-1.2227399205	-1.075140158
N400	1013.49015	15.805	C18	NEG	-0.4949091077	0.1610060002	-1.6576242879	0.5444443868000001	-0.4907854123	0.9193660942	-1.7583450009	1.6405781736	-0.5077763791000001	0.2956540428	-1.5383667757	0.8082160379000001	0.8023980225	0.1798827869	0.5429449485	0.5718532697	-0.8655489157	-2.3489789472
N401	708.40816	12.269	C18	NEG	-0.3290114402	-0.2046408954	1.4519224932	-0.6436626645	0.6087333346	-1.3798759244	0.3891082349	-1.6502458649	1.4096159026	0.3316602503	0.9337124826	0.6317434434	0.0640685384	0.1701338718	-0.3496807735	-2.2188775473	-0.2595726732	0.8402283361
